1506;18;255;188;R18G255B188;x;
1507;188;42;91;R188G42B91;x;
1508;217;167;116;R217G167B116;x;
1509;181;241;21;R181G241B21;x;
1510;39;169;67;R39G169B67;x;
1511;114;224;192;R114G224B192;x;
1512;60;29;248;limgrave_barony_124;x;
1513;59;177;105;R59G177B105;x;
1514;198;13;113;R198G13B113;x;
1515;121;121;67;R121G121B67;x;
1516;39;107;252;R39G107B252;x;
1517;230;192;210;R230G192B210;x;
1518;83;45;106;limgrave_barony_112;x;
1519;201;184;219;R201G184B219;x;
1520;241;122;195;R241G122B195;x;
1521;245;185;244;R245G185B244;x;
1522;143;144;108;R143G144B108;x;
1523;153;40;139;limgrave_barony_147;x;
1524;192;38;174;limgrave_barony_178;x;
1525;192;76;41;R192G76B41;x;
1526;79;200;100;R79G200B100;x;
1527;151;178;4;R151G178B4;x;
1528;2;51;214;wp_barony_36;x;
1529;186;48;121;R186G48B121;x;
1530;44;105;255;R44G105B255;x;
1531;106;61;242;R106G61B242;x;
1532;146;122;204;R146G122B204;x;
1533;60;55;125;wp_barony_68;x;
1534;78;7;48;R78G7B48;x;
1535;207;140;166;R207G140B166;x;
1536;99;205;80;R99G205B80;x;
1537;57;195;140;R57G195B140;x;
1538;192;225;77;R192G225B77;x;
1539;202;204;138;R202G204B138;x;
1540;40;199;105;limgrave_barony_19;x;
1541;142;8;95;R142G8B95;x;
1542;1;167;26;R1G167B26;x;
1543;222;65;119;R222G65B119;x;
1544;211;179;60;R211G179B60;x;
1545;18;113;30;R18G113B30;x;
1546;50;236;99;R50G236B99;x;
1547;136;95;78;R136G95B78;x;
1548;172;153;44;R172G153B44;x;
1549;182;118;148;R182G118B148;x;
1550;183;84;210;R183G84B210;x;
1551;160;59;31;R160G59B31;x;
1552;133;137;107;R133G137B107;x;
1553;185;215;238;R185G215B238;x;
1554;13;2;141;R13G2B141;x;
1555;164;235;99;R164G235B99;x;
1556;96;189;100;R96G189B100;x;
1557;154;177;76;R154G177B76;x;
1558;200;159;136;R200G159B136;x;
1559;11;38;175;R11G38B175;x;
1560;62;14;116;R62G14B116;x;
1561;138;121;59;R138G121B59;x;
1562;198;149;246;R198G149B246;x;
1563;243;39;221;R243G39B221;x;
1564;215;74;110;R215G74B110;x;
1565;184;78;93;R184G78B93;x;
1566;184;186;241;R184G186B241;x;
1567;168;72;209;R168G72B209;x;
1568;170;227;15;R170G227B15;x;
1569;217;100;193;R217G100B193;x;
1570;23;171;112;R23G171B112;x;
1571;125;48;4;R125G48B4;x;
1572;76;191;118;R76G191B118;x;
1573;52;137;15;R52G137B15;x;
1574;8;181;116;R8G181B116;x;
1575;179;184;137;R179G184B137;x;
1576;160;142;240;R160G142B240;x;
1577;220;218;25;R220G218B25;x;
1578;231;171;100;R231G171B100;x;
1579;52;208;205;R52G208B205;x;
1580;50;149;165;R50G149B165;x;
1581;42;255;167;R42G255B167;x;
1582;163;90;143;R163G90B143;x;
1583;193;138;89;wp_barony_19;x;
1584;57;69;135;R57G69B135;x;
1585;113;213;211;R113G213B211;x;
1586;29;241;71;R29G241B71;x;
1587;62;249;43;R62G249B43;x;
1588;111;250;36;R111G250B36;x;
1589;240;122;73;R240G122B73;x;
1590;35;251;95;R35G251B95;x;
1591;43;68;194;R43G68B194;x;
1592;212;92;179;wp_barony_52;x;
1593;252;28;37;limgrave_barony_93;x;
1594;160;124;196;R160G124B196;x;
1595;193;255;60;R193G255B60;x;
1596;247;96;7;R247G96B7;x;
1597;133;228;164;R133G228B164;x;
1598;189;160;118;R189G160B118;x;
1599;40;88;248;R40G88B248;x;
1600;37;151;202;R37G151B202;x;
1601;126;125;128;limgrave_barony_172;x;
1602;218;146;148;R218G146B148;x;
1603;48;30;195;limgrave_barony_176;x;
1604;226;1;230;R226G1B230;x;
1605;58;75;40;R58G75B40;x;
1606;185;94;130;limgrave_barony_126;x;
1607;124;115;133;R124G115B133;x;
1608;237;212;178;R237G212B178;x;
1609;43;68;186;R43G68B186;x;
1610;100;92;234;limgrave_barony_59;x;
1611;11;60;132;limgrave_barony_195;x;
1612;240;49;126;R240G49B126;x;
1613;196;32;156;R196G32B156;x;
1614;9;137;1;R9G137B1;x;
1615;237;255;98;R237G255B98;x;
1616;134;216;245;wp_barony_40;x;
1617;190;112;222;R190G112B222;x;
1618;80;81;134;R80G81B134;x;
1619;221;235;204;R221G235B204;x;
1620;14;255;32;R14G255B32;x;
1621;153;162;111;R153G162B111;x;
1622;227;251;128;limgrave_barony_110;x;
1623;132;196;35;R132G196B35;x;
1624;182;233;166;wp_barony_38;x;
1625;130;14;248;R130G14B248;x;
1626;103;161;194;R103G161B194;x;
1627;18;121;110;R18G121B110;x;
1628;39;165;62;limgrave_barony_154;x;
1629;174;89;248;R174G89B248;x;
1630;134;210;227;limgrave_barony_4;x;
1631;193;54;63;R193G54B63;x;
1632;102;65;169;R102G65B169;x;
1633;60;195;24;limgrave_barony_120;x;
1634;254;91;176;R254G91B176;x;
1635;46;162;177;R46G162B177;x;
1636;128;173;251;R128G173B251;x;
1637;71;37;143;R71G37B143;x;
1638;70;22;201;R70G22B201;x;
1639;153;140;60;R153G140B60;x;
1640;84;57;50;R84G57B50;x;
1641;75;177;162;R75G177B162;x;
1642;138;109;184;R138G109B184;x;
1643;202;57;201;R202G57B201;x;
1644;200;133;124;R200G133B124;x;
1645;164;87;174;R164G87B174;x;
1646;68;63;10;R68G63B10;x;
1647;190;86;151;R190G86B151;x;
1648;140;223;208;R140G223B208;x;
1649;148;142;69;limgrave_barony_42;x;
1650;209;114;227;R209G114B227;x;
1651;237;212;161;R237G212B161;x;
1652;109;68;176;R109G68B176;x;
1653;115;88;3;R115G88B3;x;
1654;238;249;85;R238G249B85;x;
1655;47;154;3;R47G154B3;x;
1656;123;130;148;R123G130B148;x;
1657;110;28;91;R110G28B91;x;
1658;167;16;108;R167G16B108;x;
1659;201;203;85;R201G203B85;x;
1660;21;79;40;R21G79B40;x;
1661;239;132;244;limgrave_barony_185;x;
1662;219;116;178;R219G116B178;x;
1663;33;11;247;R33G11B247;x;
1664;35;60;23;R35G60B23;x;
1665;136;1;51;limgrave_barony_89;x;
1666;11;183;248;R11G183B248;x;
1667;51;142;232;R51G142B232;x;
1668;248;64;94;R248G64B94;x;
1669;53;38;34;R53G38B34;x;
1670;168;226;107;limgrave_barony_82;x;
1671;172;198;250;R172G198B250;x;
1672;3;108;12;limgrave_barony_84;x;
1673;178;106;21;R178G106B21;x;
1674;189;192;158;R189G192B158;x;
1675;40;83;8;R40G83B8;x;
1676;191;167;121;limgrave_barony_50;x;
1677;214;165;184;R214G165B184;x;
1678;77;123;116;R77G123B116;x;
1679;216;243;218;R216G243B218;x;
1680;136;127;171;R136G127B171;x;
1681;81;161;126;R81G161B126;x;
1682;160;141;71;R160G141B71;x;
1683;181;234;192;R181G234B192;x;
1684;251;165;108;R251G165B108;x;
1685;212;177;220;R212G177B220;x;
1686;110;235;228;R110G235B228;x;
1687;74;1;18;R74G1B18;x;
1688;121;123;96;R121G123B96;x;
1689;83;75;20;R83G75B20;x;
1690;5;32;58;limgrave_barony_149;x;
1691;185;251;55;R185G251B55;x;
1692;40;152;127;R40G152B127;x;
1693;85;39;150;R85G39B150;x;
1694;112;230;248;limgrave_barony_171;x;
1695;241;15;64;R241G15B64;x;
1696;158;47;41;limgrave_barony_165;x;
1697;68;113;5;lilland_1;x;
1698;244;136;83;R244G136B83;x;
1699;84;216;31;R84G216B31;x;
1700;4;252;81;R4G252B81;x;
1701;90;116;141;R90G116B141;x;
1702;125;57;126;R125G57B126;x;
1703;9;35;88;R9G35B88;x;
1704;225;54;106;R225G54B106;x;
1705;142;129;172;R142G129B172;x;
1706;198;64;62;R198G64B62;x;
1707;165;234;132;R165G234B132;x;
1708;38;197;31;R38G197B31;x;
1709;80;160;82;R80G160B82;x;
1710;78;222;246;R78G222B246;x;
1711;34;162;187;R34G162B187;x;
1712;242;117;93;R242G117B93;x;
1713;195;4;170;wp_barony_8;x;
1714;176;79;219;R176G79B219;x;
1715;156;58;91;R156G58B91;x;
1716;254;179;130;R254G179B130;x;
1717;111;187;201;R111G187B201;x;
1718;220;28;138;R220G28B138;x;
1719;84;188;208;R84G188B208;x;
1720;176;100;178;R176G100B178;x;
1721;85;185;55;R85G185B55;x;
1722;247;80;254;R247G80B254;x;
1723;176;104;233;R176G104B233;x;
1724;178;216;128;R178G216B128;x;
1725;79;24;177;R79G24B177;x;
1726;243;206;24;R243G206B24;x;
1727;243;147;120;wp_barony_17;x;
1728;176;54;238;wp_barony_69;x;
1729;110;51;93;R110G51B93;x;
1730;29;168;178;R29G168B178;x;
1731;21;225;52;R21G225B52;x;
1732;235;162;177;R235G162B177;x;
1733;103;199;126;R103G199B126;x;
1734;202;122;30;R202G122B30;x;
1735;90;103;198;R90G103B198;x;
1736;139;236;111;R139G236B111;x;
1737;164;125;207;R164G125B207;x;
1738;104;246;215;wp_barony_24;x;
1739;139;147;251;R139G147B251;x;
1740;156;102;191;limgrave_barony_48;x;
1741;116;180;151;R116G180B151;x;
1742;158;61;187;R158G61B187;x;
1743;253;226;231;R253G226B231;x;
1744;128;144;132;limgrave_barony_20;x;
1745;164;186;53;R164G186B53;x;
1746;234;32;194;R234G32B194;x;
1747;69;125;217;R69G125B217;x;
1748;223;88;133;R223G88B133;x;
1749;132;81;62;R132G81B62;x;
1750;219;3;59;R219G3B59;x;
1751;137;189;125;R137G189B125;x;
1752;140;243;2;limgrave_barony_144;x;
1753;209;247;183;R209G247B183;x;
1754;32;141;133;limgrave_barony_7;x;
1755;172;234;199;R172G234B199;x;
1756;2;55;175;R2G55B175;x;
1757;164;83;221;R164G83B221;x;
1758;167;159;218;R167G159B218;x;
1759;75;28;4;R75G28B4;x;
1760;220;54;211;R220G54B211;x;
1761;54;11;37;R54G11B37;x;
1762;124;214;128;R124G214B128;x;
1763;33;64;97;limgrave_barony_23;x;
1764;67;72;94;wp_barony_4;x;
1765;187;13;185;R187G13B185;x;
1766;100;99;123;R100G99B123;x;
1767;30;51;252;R30G51B252;x;
1768;93;72;2;R93G72B2;x;
1769;38;89;87;R38G89B87;x;
1770;216;98;35;R216G98B35;x;
1771;234;233;113;R234G233B113;x;
1772;26;86;113;R26G86B113;x;
1773;218;231;75;R218G231B75;x;
1774;125;31;243;R125G31B243;x;
1775;74;179;234;R74G179B234;x;
1776;154;163;139;R154G163B139;x;
1777;243;55;29;R243G55B29;x;
1778;79;81;109;R79G81B109;x;
1779;67;77;166;R67G77B166;x;
1780;211;64;235;R211G64B235;x;
1781;148;36;224;R148G36B224;x;
1782;100;126;62;R100G126B62;x;
1783;23;17;203;R23G17B203;x;
1784;36;77;137;R36G77B137;x;
1785;208;50;202;R208G50B202;x;
1786;114;34;16;R114G34B16;x;
1787;67;162;51;R67G162B51;x;
1788;20;119;230;R20G119B230;x;
1789;28;100;250;R28G100B250;x;
1790;126;17;145;R126G17B145;x;
1791;232;223;115;R232G223B115;x;
1792;48;86;213;limgrave_barony_98;x;
1793;2;155;116;R2G155B116;x;
1794;85;189;34;R85G189B34;x;
1795;174;219;122;R174G219B122;x;
1796;199;53;38;R199G53B38;x;
1797;8;205;24;R8G205B24;x;
1798;135;173;183;R135G173B183;x;
1799;4;67;247;R4G67B247;x;
1800;168;120;57;R168G120B57;x;
1801;242;156;82;R242G156B82;x;
1802;37;91;81;R37G91B81;x;
1803;193;8;55;limgrave_barony_62;x;
1804;66;209;76;R66G209B76;x;
1805;64;196;244;R64G196B244;x;
1806;35;17;217;R35G17B217;x;
1807;167;53;218;R167G53B218;x;
1808;19;13;4;R19G13B4;x;
1809;105;179;8;R105G179B8;x;
1810;30;45;24;R30G45B24;x;
1811;214;174;245;R214G174B245;x;
1812;106;129;159;R106G129B159;x;
1813;88;136;231;R88G136B231;x;
1814;91;208;51;limgrave_barony_60;x;
1815;196;163;36;R196G163B36;x;
1816;241;227;17;R241G227B17;x;
1817;75;246;30;R75G246B30;x;
1818;54;237;39;R54G237B39;x;
1819;200;110;99;R200G110B99;x;
1820;134;21;222;R134G21B222;x;
1821;203;100;52;R203G100B52;x;
1822;2;151;114;R2G151B114;x;
1823;199;139;219;R199G139B219;x;
1824;230;123;190;limgrave_barony_160;x;
1825;135;173;181;R135G173B181;x;
1826;40;67;33;R40G67B33;x;
1827;164;240;2;R164G240B2;x;
1828;9;42;41;R9G42B41;x;
1829;89;109;242;R89G109B242;x;
1830;173;55;252;R173G55B252;x;
1831;254;5;132;limgrave_barony_10;x;
1832;76;64;100;limgrave_barony_69;x;
1833;223;94;254;R223G94B254;x;
1834;181;39;0;R181G39B0;x;
1835;195;38;195;R195G38B195;x;
1836;38;254;115;R38G254B115;x;
1837;237;154;73;R237G154B73;x;
1838;141;6;227;R141G6B227;x;
1839;90;218;66;limgrave_barony_55;x;
1840;114;47;254;R114G47B254;x;
1841;105;137;33;R105G137B33;x;
1842;251;63;55;R251G63B55;x;
1843;109;12;159;R109G12B159;x;
1844;153;30;218;R153G30B218;x;
1845;149;35;223;R149G35B223;x;
1846;146;142;195;R146G142B195;x;
1847;115;78;114;limgrave_barony_105;x;
1848;147;80;28;R147G80B28;x;
1849;62;176;105;R62G176B105;x;
1850;124;238;77;R124G238B77;x;
1851;97;74;40;R97G74B40;x;
1852;203;98;205;R203G98B205;x;
1853;202;247;230;R202G247B230;x;
1854;196;211;59;R196G211B59;x;
1855;73;172;14;R73G172B14;x;
1856;162;238;244;R162G238B244;x;
1857;90;214;238;R90G214B238;x;
1858;177;36;53;R177G36B53;x;
1859;179;88;222;R179G88B222;x;
1860;40;121;149;R40G121B149;x;
1861;117;105;83;R117G105B83;x;
1862;196;191;135;limgrave_barony_181;x;
1863;64;217;11;R64G217B11;x;
1864;240;161;252;R240G161B252;x;
1865;104;143;173;R104G143B173;x;
1866;95;218;237;R95G218B237;x;
1867;126;197;129;R126G197B129;x;
1868;229;208;36;limgrave_barony_32;x;
1869;22;119;187;limgrave_barony_146;x;
1870;121;40;177;limgrave_barony_131;x;
1871;143;102;223;R143G102B223;x;
1872;144;38;27;R144G38B27;x;
1873;243;172;194;R243G172B194;x;
1874;195;90;230;R195G90B230;x;
1875;208;202;144;R208G202B144;x;
1876;52;135;171;R52G135B171;x;
1877;244;51;73;R244G51B73;x;
1878;11;180;111;R11G180B111;x;
1879;204;219;136;R204G219B136;x;
1880;246;89;94;R246G89B94;x;
1881;131;2;127;R131G2B127;x;
1882;135;255;61;limgrave_barony_109;x;
1883;91;20;172;wp_barony_14;x;
1884;249;211;148;R249G211B148;x;
1885;197;34;41;R197G34B41;x;
1886;87;144;217;R87G144B217;x;
1887;38;56;3;R38G56B3;x;
1888;219;155;196;R219G155B196;x;
1889;20;159;68;R20G159B68;x;
1890;211;14;87;R211G14B87;x;
1891;241;67;192;R241G67B192;x;
1892;248;190;230;R248G190B230;x;
1893;118;73;152;limgrave_barony_24;x;
1894;211;198;160;R211G198B160;x;
1895;108;150;76;R108G150B76;x;
1896;102;51;164;wp_barony_30;x;
1897;42;184;54;R42G184B54;x;
1898;138;112;238;R138G112B238;x;
1899;101;185;214;R101G185B214;x;
1900;94;112;104;R94G112B104;x;
1901;35;145;91;R35G145B91;x;
1902;106;66;33;R106G66B33;x;
1903;127;109;29;limgrave_barony_13;x;
1904;107;67;210;R107G67B210;x;
1905;82;138;162;R82G138B162;x;
1906;149;123;217;R149G123B217;x;
1907;98;227;24;R98G227B24;x;
1908;231;212;86;R231G212B86;x;
1909;70;232;117;R70G232B117;x;
1910;114;95;51;R114G95B51;x;
1911;154;117;136;R154G117B136;x;
1912;35;180;107;wp_barony_1;x;
1913;82;171;60;R82G171B60;x;
1914;214;38;77;R214G38B77;x;
1915;33;56;76;R33G56B76;x;
1916;115;205;97;R115G205B97;x;
1917;139;227;206;R139G227B206;x;
1918;169;146;105;R169G146B105;x;
1919;156;220;43;limgrave_barony_108;x;
1920;5;63;180;R5G63B180;x;
1921;179;184;54;R179G184B54;x;
1922;134;142;66;R134G142B66;x;
1923;240;102;77;R240G102B77;x;
1924;71;220;195;R71G220B195;x;
1925;238;129;51;R238G129B51;x;
1926;167;128;208;R167G128B208;x;
1927;121;255;205;limgrave_barony_177;x;
1928;28;240;151;R28G240B151;x;
1929;223;58;64;R223G58B64;x;
1930;136;141;22;R136G141B22;x;
1931;193;186;141;R193G186B141;x;
1932;247;230;201;R247G230B201;x;
1933;126;217;38;R126G217B38;x;
1934;2;101;38;R2G101B38;x;
1935;229;48;222;R229G48B222;x;
1936;27;239;178;R27G239B178;x;
1937;102;72;101;R102G72B101;x;
1938;188;103;146;R188G103B146;x;
1939;115;136;109;R115G136B109;x;
1940;109;250;75;limgrave_barony_174;x;
1941;37;78;30;R37G78B30;x;
1942;248;84;207;limgrave_barony_140;x;
1943;3;189;186;R3G189B186;x;
1944;124;127;88;R124G127B88;x;
1945;81;89;54;R81G89B54;x;
1946;237;208;26;R237G208B26;x;
1947;175;103;40;R175G103B40;x;
1948;30;162;10;R30G162B10;x;
1949;72;77;241;R72G77B241;x;
1950;184;170;76;R184G170B76;x;
1951;250;188;18;R250G188B18;x;
1952;160;112;205;R160G112B205;x;
1953;92;245;237;R92G245B237;x;
1954;167;179;39;R167G179B39;x;
1955;32;105;183;R32G105B183;x;
1956;99;85;195;R99G85B195;x;
1957;194;154;18;R194G154B18;x;
1958;199;220;4;R199G220B4;x;
1959;21;129;78;R21G129B78;x;
1960;166;218;127;R166G218B127;x;
1961;142;231;36;R142G231B36;x;
1962;246;7;95;R246G7B95;x;
1963;130;156;192;limgrave_barony_157;x;
1964;44;123;247;R44G123B247;x;
1965;223;145;192;R223G145B192;x;
1966;14;250;89;R14G250B89;x;
1967;215;44;126;R215G44B126;x;
1968;77;5;54;R77G5B54;x;
1969;230;106;139;wp_barony_59;x;
1970;108;40;112;R108G40B112;x;
1971;27;128;211;R27G128B211;x;
1972;179;103;187;R179G103B187;x;
1973;60;90;88;R60G90B88;x;
1974;130;120;223;R130G120B223;x;
1975;33;176;104;R33G176B104;x;
1976;24;52;180;R24G52B180;x;
1977;162;130;250;R162G130B250;x;
1978;155;234;44;R155G234B44;x;
1979;18;241;21;R18G241B21;x;
1980;197;31;0;R197G31B0;x;
1981;244;35;121;R244G35B121;x;
1982;211;0;103;R211G0B103;x;
1983;58;20;103;R58G20B103;x;
1984;127;49;171;R127G49B171;x;
1985;238;66;17;R238G66B17;x;
1986;184;37;120;R184G37B120;x;
1987;232;76;222;R232G76B222;x;
1988;251;24;54;R251G24B54;x;
1989;67;182;224;R67G182B224;x;
1990;60;234;76;limgrave_barony_164;x;
1991;180;23;202;R180G23B202;x;
1992;37;92;151;R37G92B151;x;
1993;129;122;89;R129G122B89;x;
1994;196;217;117;R196G217B117;x;
1995;211;217;73;R211G217B73;x;
1996;88;175;44;R88G175B44;x;
1997;137;242;129;R137G242B129;x;
1998;96;167;94;R96G167B94;x;
1999;137;19;109;R137G19B109;x;
2000;86;101;62;R86G101B62;x;
2001;227;216;171;R227G216B171;x;
2002;26;150;5;R26G150B5;x;
2003;4;215;113;R4G215B113;x;
2004;89;140;107;R89G140B107;x;
2005;11;185;94;wp_barony_26;x;
2006;43;228;102;R43G228B102;x;
2007;29;148;87;limgrave_barony_173;x;
2008;230;84;117;limgrave_barony_150;x;
2009;0;25;82;R0G25B82;x;
2010;53;17;183;R53G17B183;x;
2011;81;17;244;R81G17B244;x;
2012;92;217;184;R92G217B184;x;
2013;106;169;229;R106G169B229;x;
2014;249;102;21;R249G102B21;x;
2015;64;122;185;wp_barony_47;x;
2016;185;27;193;R185G27B193;x;
2017;235;64;64;R235G64B64;x;
2018;141;180;255;R141G180B255;x;
2019;191;255;251;R191G255B251;x;
2020;126;164;152;R126G164B152;x;
2021;188;109;211;R188G109B211;x;
2022;63;253;149;R63G253B149;x;
2023;106;183;142;R106G183B142;x;
2024;236;64;255;R236G64B255;x;
2025;187;158;35;R187G158B35;x;
2026;239;12;110;R239G12B110;x;
2027;77;74;74;R77G74B74;x;
2028;186;234;232;divinetower_liurnia_2;x;
2029;243;147;106;R243G147B106;x;
2030;36;54;153;R36G54B153;x;
2031;18;123;67;R18G123B67;x;
2032;47;133;206;R47G133B206;x;
2033;234;177;65;R234G177B65;x;
2034;46;255;67;R46G255B67;x;
2035;220;98;136;R220G98B136;x;
2036;73;113;246;limgrave_barony_16;x;
2037;103;222;240;R103G222B240;x;
2038;57;212;214;R57G212B214;x;
2039;190;44;221;R190G44B221;x;
2040;6;39;136;R6G39B136;x;
2041;232;4;242;R232G4B242;x;
2042;158;209;46;R158G209B46;x;
2043;102;92;27;R102G92B27;x;
2044;20;16;115;R20G16B115;x;
2045;51;197;92;R51G197B92;x;
2046;45;70;115;R45G70B115;x;
2047;23;205;135;R23G205B135;x;
2048;180;43;174;R180G43B174;x;
2049;106;205;18;R106G205B18;x;
2050;44;177;133;R44G177B133;x;
2051;203;155;27;R203G155B27;x;
2052;58;127;27;R58G127B27;x;
2053;4;253;154;R4G253B154;x;
2054;217;249;8;R217G249B8;x;
2055;119;56;181;R119G56B181;x;
2056;89;121;122;R89G121B122;x;
2057;103;43;236;limgrave_barony_26;x;
2058;224;19;84;limgrave_barony_118;x;
2059;205;39;22;R205G39B22;x;
2060;33;86;38;limgrave_barony_94;x;
2061;101;185;101;R101G185B101;x;
2062;176;112;51;wp_barony_34;x;
2063;197;21;115;R197G21B115;x;
2064;149;38;137;R149G38B137;x;
2065;104;34;137;R104G34B137;x;
2066;143;182;104;R143G182B104;x;
2067;161;210;231;R161G210B231;x;
2068;245;188;161;R245G188B161;x;
2069;75;210;67;R75G210B67;x;
2070;210;64;146;R210G64B146;x;
2071;164;82;15;R164G82B15;x;
2072;42;181;235;R42G181B235;x;
2073;195;100;84;R195G100B84;x;
2074;91;167;58;R91G167B58;x;
2075;203;93;160;R203G93B160;x;
2076;106;135;5;R106G135B5;x;
2077;213;7;92;R213G7B92;x;
2078;30;222;72;R30G222B72;x;
2079;127;66;23;limgrave_barony_77;x;
2080;131;183;30;R131G183B30;x;
2081;222;254;164;R222G254B164;x;
2082;236;42;49;limgrave_barony_27;x;
2083;140;71;136;R140G71B136;x;
2084;142;243;183;R142G243B183;x;
2085;12;235;189;limgrave_barony_71;x;
2086;80;141;110;wp_barony_49;x;
2087;132;74;41;R132G74B41;x;
2088;196;156;241;R196G156B241;x;
2089;133;127;125;R133G127B125;x;
2090;35;155;204;R35G155B204;x;
2091;19;47;31;R19G47B31;x;
2092;34;251;224;limgrave_barony_166;x;
2093;24;114;162;R24G114B162;x;
2094;148;34;228;R148G34B228;x;
2095;238;94;245;R238G94B245;x;
2096;131;149;98;R131G149B98;x;
2097;76;13;39;R76G13B39;x;
2098;107;69;109;R107G69B109;x;
2099;74;153;39;R74G153B39;x;
2100;79;154;188;R79G154B188;x;
2101;182;194;222;R182G194B222;x;
2102;227;162;25;R227G162B25;x;
2103;98;55;84;R98G55B84;x;
2104;245;147;49;R245G147B49;x;
2105;149;186;148;R149G186B148;x;
2106;47;14;67;R47G14B67;x;
2107;115;59;59;R115G59B59;x;
2108;80;151;89;R80G151B89;x;
2109;181;39;51;R181G39B51;x;
2110;29;38;252;limgrave_barony_45;x;
2111;124;114;171;R124G114B171;x;
2112;56;106;23;R56G106B23;x;
2113;103;204;90;R103G204B90;x;
2114;161;109;5;R161G109B5;x;
2115;99;199;120;R99G199B120;x;
2116;169;178;166;R169G178B166;x;
2117;114;87;182;R114G87B182;x;
2118;132;219;232;R132G219B232;x;
2119;1;137;26;R1G137B26;x;
2120;5;79;119;R5G79B119;x;
2121;212;164;16;R212G164B16;x;
2122;1;49;141;R1G49B141;x;
2123;64;254;76;R64G254B76;x;
2124;186;38;166;R186G38B166;x;
2125;13;224;239;R13G224B239;x;
2126;41;91;40;R41G91B40;x;
2127;55;176;35;R55G176B35;x;
2128;234;224;193;R234G224B193;x;
2129;85;109;0;R85G109B0;x;
2130;252;95;177;R252G95B177;x;
2131;17;97;116;R17G97B116;x;
2132;150;157;185;R150G157B185;x;
2133;161;10;130;R161G10B130;x;
2134;5;82;194;R5G82B194;x;
2135;231;55;89;R231G55B89;x;
2136;104;9;40;R104G9B40;x;
2137;234;218;110;R234G218B110;x;
2138;199;79;186;R199G79B186;x;
2139;30;184;61;R30G184B61;x;
2140;229;88;9;R229G88B9;x;
2141;32;157;144;R32G157B144;x;
2142;182;182;180;limgrave_barony_117;x;
2143;73;228;240;R73G228B240;x;
2144;236;152;138;R236G152B138;x;
2145;18;175;134;R18G175B134;x;
2146;110;134;183;R110G134B183;x;
2147;233;83;200;limgrave_barony_28;x;
2148;228;53;208;R228G53B208;x;
2149;242;51;250;R242G51B250;x;
2150;74;80;164;R74G80B164;x;
2151;102;78;239;R102G78B239;x;
2152;71;150;162;R71G150B162;x;
2153;234;189;90;R234G189B90;x;
2154;46;253;154;R46G253B154;x;
2155;123;37;100;R123G37B100;x;
2156;64;126;2;R64G126B2;x;
2157;39;169;249;R39G169B249;x;
2158;70;224;31;R70G224B31;x;
2159;172;117;226;R172G117B226;x;
2160;51;144;75;R51G144B75;x;
2161;28;96;205;R28G96B205;x;
2162;203;6;92;R203G6B92;x;
2163;206;54;29;R206G54B29;x;
2164;245;247;253;R245G247B253;x;
2165;6;133;190;divinetower_liurnia_4;x;
2166;247;115;133;R247G115B133;x;
2167;129;182;43;R129G182B43;x;
2168;59;142;75;R59G142B75;x;
2169;163;208;42;R163G208B42;x;
2170;241;211;24;R241G211B24;x;
2171;208;50;254;R208G50B254;x;
2172;218;34;166;R218G34B166;x;
2173;92;210;221;R92G210B221;x;
2174;247;178;54;R247G178B54;x;
2175;1;243;99;R1G243B99;x;
2176;222;13;253;R222G13B253;x;
2177;216;169;244;R216G169B244;x;
2178;109;130;32;R109G130B32;x;
2179;225;56;103;R225G56B103;x;
2180;89;77;7;R89G77B7;x;
2181;127;60;32;R127G60B32;x;
2182;3;201;145;R3G201B145;x;
2183;160;99;116;R160G99B116;x;
2184;182;219;13;R182G219B13;x;
2185;105;69;19;R105G69B19;x;
2186;224;53;43;R224G53B43;x;
2187;139;91;16;R139G91B16;x;
2188;31;124;117;R31G124B117;x;
2189;209;249;137;R209G249B137;x;
2190;25;136;15;R25G136B15;x;
2191;220;46;49;R220G46B49;x;
2192;40;154;126;R40G154B126;x;
2193;145;112;85;R145G112B85;x;
2194;205;39;203;R205G39B203;x;
2195;235;86;195;limgrave_barony_2;x;
2196;139;37;30;R139G37B30;x;
2197;94;94;46;wp_barony_32;x;
2198;123;181;137;R123G181B137;x;
2199;146;114;193;R146G114B193;x;
2200;29;150;139;R29G150B139;x;
2201;195;177;243;limgrave_barony_100;x;
2202;60;253;65;R60G253B65;x;
2203;22;9;24;R22G9B24;x;
2204;51;246;196;R51G246B196;x;
2205;13;29;69;R13G29B69;x;
2206;1;115;45;R1G115B45;x;
2207;147;202;194;R147G202B194;x;
2208;0;185;93;R0G185B93;x;
2209;109;38;184;R109G38B184;x;
2210;144;210;208;R144G210B208;x;
2211;221;74;66;R221G74B66;x;
2212;157;202;124;R157G202B124;x;
2213;108;141;255;R108G141B255;x;
2214;53;210;52;R53G210B52;x;
2215;196;148;129;R196G148B129;x;
2216;48;18;224;limgrave_barony_39;x;
2217;96;221;126;limgrave_barony_85;x;
2218;56;198;100;R56G198B100;x;
2219;251;148;5;R251G148B5;x;
2220;148;80;235;R148G80B235;x;
2221;185;162;81;limgrave_barony_73;x;
2222;136;59;231;R136G59B231;x;
2223;35;185;185;R35G185B185;x;
2224;35;20;247;R35G20B247;x;
2225;93;163;102;R93G163B102;x;
2226;155;81;220;R155G81B220;x;
2227;197;21;100;R197G21B100;x;
2228;131;38;164;R131G38B164;x;
2229;201;126;130;limgrave_barony_12;x;
